organisationName,gridReference,year,taxonName,taxonGroup
Botanical Society of Britain and Ireland,NT2075,2007,Rosa ferruginea,Flowering.Plants
Botanical Society of Britain and Ireland,NT2274,2007,Cortaderia richardii,Flowering.Plants
Botanical Society of Britain and Ireland,NT2475,2007,Aphanes australis,Flowering.Plants
Botanical Society of Britain and Ireland,NT2575,2007,Geranium endressii x versicolor = G. x oxonianum,Flowering.Plants
Botanical Society of Britain and Ireland,NT2575,2007,Rosa rubiginosa,Flowering.Plants
Botanical Society of Britain and Ireland,NT2576,2007,Cortaderia richardii,Flowering.Plants
Botanical Society of Britain and Ireland,NT246757,2007,Lobelia erinus,Flowering.Plants
Botanical Society of Britain and Ireland,NT243762,2007,Symphytum officinale,Flowering.Plants
Botanical Society of Britain and Ireland,NT234704,2007,Crocosmia pottsii x aurea = C. x crocosmiiflora,Flowering.Plants
Botanical Society of Britain and Ireland,NT229701,2007,Astragalus danicus,Flowering.Plants
Botanical Society of Britain and Ireland,NT289757,2007,Vulpia bromoides,Flowering.Plants
Botanical Society of Britain and Ireland,NT2875,2007,Medicago sativa,Flowering.Plants
Botanical Society of Britain and Ireland,NT2870,2007,Chenopodium bonus-henricus,Flowering.Plants
Botanical Society of Britain and Ireland,NT288708,2007,Onopordum acanthium,Flowering.Plants
Botanical Society of Britain and Ireland,NT263709,2007,Fumaria densiflora,Flowering.Plants
Botanical Society of Britain and Ireland,NT2875,2007,Fumaria densiflora,Flowering.Plants
Botanical Society of Britain and Ireland,NT252758,2007,Cortaderia richardii,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Lathyrus pratensis,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ligustrum ovalifolium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Lonicera periclymenum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Oxalis acetosella,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Pentaglottis sempervirens,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Phleum bertolonii,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Plantago lanceolata,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Plantago major,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Poa annua,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Poa nemoralis,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Poa trivialis,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Populus balsamifera x deltoides = P. x jackii,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Prunus avium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Prunus laurocerasus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Quercus robur,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ranunculus acris,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ranunculus repens,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rhododendron ponticum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ribes uva-crispa,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rosa canina agg.,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rubus armeniacus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rubus fruticosus agg.,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rubus idaeus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rumex acetosa,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rumex obtusifolius,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Sagina procumbens,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Sambucus nigra,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Senecio jacobaea,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Senecio vulgaris,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Silene dioica,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Sorbus aria,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Sorbus aucuparia,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Stellaria media,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Tanacetum parthenium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Tilia platyphyllos x cordata = T. x europaea,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Trifolium repens,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ulex europaeus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ulmus glabra,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Urtica dioica,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Veronica chamaedrys,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Veronica officinalis,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Acer pseudoplatanus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Digitalis purpurea,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Epilobium montanum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Galium aparine,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Geum urbanum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Glechoma hederacea,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Hedera helix,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Hyacinthoides non-scripta x hispanica = H. x massartiana,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ilex aquifolium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Prunella vulgaris,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Prunus laurocerasus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ranunculus acris,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ranunculus repens,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rubus fruticosus agg.,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Rubus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Sambucus nigra,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Stellaria media,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ulmus glabra,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Urtica dioica,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Veronica chamaedrys,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Acer platanoides,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Acer pseudoplatanus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Achillea millefolium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Aegopodium podagraria,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Aesculus hippocastanum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Alchemilla glabra,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Alliaria petiolata,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Alopecurus pratensis,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Bromus sterilis,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Anthriscus sylvestris,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Arrhenatherum elatius,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Bellis perennis,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Betula pendula,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Betula pubescens,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Cardamine hirsuta,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Castanea sativa,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Cerastium fontanum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ceratocapnos claviculata,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Chamerion angustifolium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Cirsium arvense,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Cirsium vulgare,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Cotoneaster simonsii,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Crataegus monogyna,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Dactylis glomerata,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Deschampsia cespitosa,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Deschampsia flexuosa,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Digitalis purpurea,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Epilobium ciliatum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Epilobium hirsutum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Epilobium montanum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Fagus sylvatica,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Fraxinus excelsior,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Galium aparine,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Galium saxatile,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Geum urbanum,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Hedera helix,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Heracleum sphondylium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Holcus lanatus,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Hyacinthoides non-scripta x hispanica = H. x massartiana,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Hypochaeris radicata,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Ilex aquifolium,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Laburnum anagyroides,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Lamium album,Flowering.Plants
The Wildlife Information Centre,NT27C,2008,Lapsana communis,Flowering.Plants
Botanical Society of Britain and Ireland,NT247747,2008,Cortaderia richardii,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Alnus glutinosa,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Epilobium ciliatum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Poa annua,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Fraxinus excelsior,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Prunus spinosa,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Rubus fruticosus agg.,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Sparganium erectum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Rumex obtusifolius,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Rosa spinosissima,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Buddleja davidii,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Galium aparine,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Dactylis glomerata,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Aquilegia vulgaris,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Stellaria media,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Symphytum officinale,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Urtica dioica,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Ranunculus repens,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Cirsium arvense,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Bellis perennis,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Taraxacum officinale agg.,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Rosa canina,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Sambucus nigra,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Arrhenatherum elatius,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Convolvulus arvensis,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Ficus carica,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Fuchsia,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Alliaria petiolata,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Festuca gigantea,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Heracleum mantegazzianum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Salix caprea,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Plantago major,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Populus alba x tremula = P. x canescens,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Crataegus monogyna,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Corylus avellana,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Calystegia sepium,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Sisymbrium officinale,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Stachys sylvatica,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Geranium robertianum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Impatiens glandulifera,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Leycesteria formosa,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Heracleum sphondylium,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Ilex aquifolium,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Aesculus hippocastanum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Hedera helix,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Cymbalaria muralis,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Rosa rugosa,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Polygonum aviculare,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Tilia platyphyllos x cordata = T. x europaea,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Filipendula ulmaria,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Aster novi-belgii agg.,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Lapsana communis,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Acer platanoides,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Lolium perenne,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Matricaria discoidea,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Senecio jacobaea,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Silene dioica,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Festuca rubra,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Phalaris arundinacea,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Rhododendron ponticum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Chamerion angustifolium,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Poa trivialis,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Capsella bursa-pastoris,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Betula pendula,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Sonchus oleraceus,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Symphoricarpos albus,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Cirsium vulgare,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Acer pseudoplatanus,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Ranunculus,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Trifolium repens,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Lamium album,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Populus alba,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Angelica sylvestris,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Prunus avium,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Ligustrum vulgare,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Geum urbanum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Brachypodium sylvaticum,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Ulmus glabra,Flowering.Plants
The Wildlife Information Centre,NT27M,2011,Holcus lanatus,Flowering.Plants
The Wildlife Information Centre,NT27G,2011,Solanum dulcamara,Flowering.Plants
The Wildlife Information Centre,NT27G,2011,Acer pseudoplatanus,Flowering.Plants
The Wildlife Information Centre,NT27G,2011,Aegopodium podagraria,Flowering.Plants
The Wildlife Information Centre,NT27G,2011,Veronica chamaedrys,Flowering.Plants
The Wildlife Information Centre,NT27F,2011,Acer pseudoplatanus,Flowering.Plants
The Wildlife Information Centre,NT27F,2011,Aegopodium podagraria,Flowering.Plants
The Wildlife Information Centre,NT27F,2011,Petasites hybridus,Flowering.Plants
The Wildlife Information Centre,NT27F,2011,Acer platanoides,Flowering.Plants
The Wildlife Information Centre,NT27F,2011,Acer pseudoplatanus,Flowering.Plants
The Wildlife Information Centre,NT27F,2011,Achillea millefolium,Flowering.Plants
The Wildlife Information Centre,NT27F,2011,Aegopodium podagraria,Flowering.Plants
