Class,Order,Common Name,Country list,Region,system,biome,realm,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Mammalia,Artiodactyla,Common warthog / Desert warthog,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,0.5,,,,2.4,,,,,,,,,,,,,
Mammalia,Artiodactyla,Bohar reedbuck / Bohor reedbuck,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.4,,,,5.6,,,,,,,,,,,,,
Mammalia,Artiodactyla,African buffalo / Cape buffalo,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4.6,,,,,,,,,,,
Mammalia,Artiodactyla,Common eland / Eland,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.9,,,,,,,,,,,
Mammalia,Artiodactyla,Bushbuck,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0.1,,,,,,,,,,,,,
Mammalia,Artiodactyla,Greater kudu,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.4,,,,,,,,,,,
Mammalia,Artiodactyla,Sable antelope,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,1,,,,,,,,,,,,,
Mammalia,Artiodactyla,Bushpig,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,1.5,,,,,,,,,,,
Mammalia,Artiodactyla,Oribi,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,,,662,,,768,,
Mammalia,Artiodactyla,Common duiker / Grey duiker,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,157,,,179,,
Mammalia,Artiodactyla,African buffalo / Cape buffalo,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,17,,
Mammalia,Artiodactyla,African buffalo / Cape buffalo,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,554,,,,,402,,,,
Mammalia,Artiodactyla,Kob,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,,,3875,,,5363,,
Mammalia,Artiodactyla,Waterbuck,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,34,,,42,,
Mammalia,Artiodactyla,Common warthog / Desert warthog,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,,,534,,,733,,
Mammalia,Artiodactyla,Hartebeest / Swayne's hartebeest,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,28,,
Mammalia,Artiodactyla,Bushpig,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,556,,,,,,,,,
Mammalia,Carnivora,African lion / Asiatic lion,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,34,30,39,,,,,,,,,32,,,,,,,,,,29,,,,,,,23,26,17,19,,,,,,
Mammalia,Carnivora,African lion / Asiatic lion,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,
Mammalia,Carnivora,African lion / Asiatic lion,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,35,,,,,,,,,,,,
Mammalia,Carnivora,African lion / Asiatic lion,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,109,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,88,,,,,,,,,,
Mammalia,Carnivora,Banded mongoose,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,108,91,97,119,123,153,191,183,153,171,220,,,,,,
Mammalia,Carnivora,African lion / Asiatic lion,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,43,,,,,,,,
Mammalia,Carnivora,African lion / Asiatic lion,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68,,15.71,,,,,,,12.1,12.74,13.87,14,,,,,
Mammalia,Chiroptera,Livingstone's flying fox,Comoros,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,527,,,,700,1066,,,,1200,,,,,,,,,,,
Mammalia,Chiroptera,Rodrigues flying fox,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,151,70,,250,,,,,,,412,,650,350,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Chiroptera,Rodrigues flying fox,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456,2497,,,,,,,,,,,,
Aves,Falconiformes,Mauritius kestrel,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,1,1,1,2,4,1,1,2,2,4,4,7,7,7,9,8,9,13,14,22,26,40,52,58,61,,,,,,,,,,,,,,,,,
Aves,Falconiformes,Mauritius kestrel,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,2,8,8,12,17,22,25,33,35,35,,,,,,,,,,,,,,,,,
Aves,Falconiformes,Mauritius kestrel,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,12,35,50,36,55,53,60,94,97,120,114,108,124,118,136,150,145,,,,,,,,,,,
Aves,Passeriformes,Seychelles warbler,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,274,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Passeriformes,Seychelles warbler,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,274,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Passeriformes,Seychelles magpie robin,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,38,41,,,21,24,,,,,,17,,21,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Passeriformes,Seychelles magpie robin,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,46,39,38,38,38,24,24,21,25,26,,23,20,23,22,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Passeriformes,Seychelles magpie robin,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,25,27,40,45,42,42,38,43,41,53,54,58,62,69,,,,,,,,,
Aves,Passeriformes,Seychelles magpie robin,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,17,18,19,26,27,24,29,34,43,,,,,,,,,
Aves,Passeriformes,Seychelles magpie robin,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,12,14,13,14,18,26,27,26,,,,,,,,,
Aves,Passeriformes,Seychelles magpie robin,Seychelles,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,2,3,2,0,2,2,2,2,3,3,13,10,13,14,,,,,,,,,
Mammalia,Perissodactyla,Burchell's zebra / Plains zebra / Common zebra,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.2,,,,1,,,,,,,,,,,,,
Mammalia,Perissodactyla,Grevy's zebra,Kenya,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,99,122,167,116,,196,,,284,,230,212,330,,229,479,343,286,,387,401,430,632,497,,,,,,,,,,,,,,
Mammalia,Perissodactyla,Grevy's zebra,Kenya,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,416,,298,,,17,,,,181,,,,,,,,,,,,,,,,,,,,
Mammalia,Primates,Grey-cheeked mangabey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,0.37,,,,,1.04,,,,,,,,,,,,,,,,1.13,,,,,,,,,,1.82,,,,,,,,
Mammalia,Primates,Blue monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,2.45,,,,,2.25,,,,,,,,,,,,,,,,1,,,,,,,,,,1.71,,,,,,,,
Mammalia,Primates,Guereza / Magistrate colobus / Eastern black-and-white colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,0.91,,,,,0.89,,,,,,,,,,,,,,,,2,,,,,,,,,,2.05,,,,,,,,
Mammalia,Primates,Mountain gorilla / Eastern lowland gorilla,"Uganda, Rwanda, Congo, The Democratic Republic Of The",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,274,,,,,268,,,,254,,,,,293,,,324,,,,,,,,,,,,,,380,,,,,,,480,,,,
Mammalia,Primates,Mountain gorilla / Eastern lowland gorilla,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,300,,,,,,,300,,,,,320,,,,300,,,,,400,,,
Mammalia,Primates,Mountain gorilla / Eastern lowland gorilla,"Congo, The Democratic Republic Of The, Rwanda, Uganda",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,674,,,,,,,,,,,,
Mammalia,Primates,Ugandan red colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,5.36,,,,,5.46,,,,,,,,,,,,,,,,5.5,,,,,,,,,,4.21,,,,,,,,
Mammalia,Primates,Mountain gorilla / Eastern lowland gorilla,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,290,,,,,,290,,,,,,,,,,,,,,,,,,,,,
Mammalia,Primates,Chimpanzee,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,1.18,,,1.24,,,,,,,,,,,,,,
Mammalia,Primates,Red-tailed monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,3.8,,,,,5.58,,,,,,,,,,,,,,,,4.83,,,,,,,,,,4.09,,,,,,,,
Mammalia,Primates,Golden monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,5.1,,,,3.3,,,,,,,,,,,,
Mammalia,Primates,Chimpanzee,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,3300,,,,,,4930,,,,,,,,,,,
Mammalia,Primates,Chimpanzee,CÌ«te D'Ivoire,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,74,81,82,77,78,80,74,66,56,50,51,45,41,29,33,,,,,,,,,,,,,,,,,,
Mammalia,Primates,Chimpanzee,Liberia,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,,,,3000,,,,,,,,,,,
Mammalia,Primates,Chimpanzee,Sierra Leone,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,2000,,,,,,,,,,,
Mammalia,Primates,Chimpanzee,CÌ«te D'Ivoire,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,11650,,,,,,,,,,,,,10000,,,,,,,,,,,
Mammalia,Primates,Chimpanzee,Gabon,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,64000,,,64000,,,64000,,,,,,,,,30000,,,,,,45500,,,,,,,,,,,
Mammalia,Primates,Putty-nosed monkey,Central African Republic,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,0.63,,,0.47,,,,,,,,,,,,,
Mammalia,Primates,Crowned monkey,Central African Republic,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,0.28,,,0.13,,,,,,,,,,,,,
Mammalia,Primates,Moustached monkey,Central African Republic,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,0.24,,,0.17,,,,,,,,,,,,,
Mammalia,Primates,Grey-cheeked mangabey,Central African Republic,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,0.06,,,0.07,,,,,,,,,,,,,
Mammalia,Primates,Ugandan red colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,5.78,,,,,,,,,,,,,,,,4.35,,,,,,,,,,4.95,,,,,,,,
Mammalia,Primates,Ugandan red colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,3.08,,,,,,,,,,,,,,,,4.43,,,,,,,,,,14.06,,,,,,,,
Mammalia,Primates,Guereza / Magistrate colobus / Eastern black-and-white colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,2.31,,,,,,,,,,,,,,,,4.83,,,,,,,,,,5.67,,,,,,,,
Mammalia,Primates,Guereza / Magistrate colobus / Eastern black-and-white colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,4.81,,,,,,,,,,,,,,,,9.12,,,,,,,,,,6.46,,,,,,,,
Mammalia,Primates,Red-tailed monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,7.03,,,,,,,,,,,,,,,,11.48,,,,,,,,,,5.56,,,,,,,,
Mammalia,Primates,Red-tailed monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,1.04,,,,,,,,,,1.88,,,,,,,,
Mammalia,Primates,Blue monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,0.91,,,,,,,,,,0.97,,,,,,,,
Mammalia,Primates,Blue monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,0.35,,,,,,,,,,0.73,,,,,,,,
Mammalia,Primates,Grey-cheeked mangabey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,2.41,,,,,,,,,,1.82,,,,,,,,
Mammalia,Primates,Grey-cheeked mangabey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,0.87,,,,,,,,,,1.04,,,,,,,,
Mammalia,Primates,Bonobo,"Congo, The Democratic Republic Of The",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,18,18,19,21,21,21,22,24,25,28,28,32,31,30,27,30,27,22,22,23,19,,,,,,,,,,,,,,,,,,
Mammalia,Primates,Olive baboon,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,,,1052,,,1054,,
Mammalia,Primates,Guereza / Magistrate colobus / Eastern black-and-white colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7970,,,,7346,,,,,10459,,,,
Mammalia,Primates,Guereza / Magistrate colobus / Eastern black-and-white colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,111,,,151,,
Mammalia,Primates,Grey-cheeked mangabey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16210,,,,11603,,,,,12191,,,,
Mammalia,Primates,Ugandan red colobus,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32980,,,,30218,,,,,28906,,,,
Mammalia,Primates,Red-tailed monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33460,,,,37312,,,,,17324,,,,
Mammalia,Primates,Chimpanzee,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,,,,921,,,,,1068,,,,
Mammalia,Primates,Vervet monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,35,,
Mammalia,Proboscidea,Forest elephant,Ghana,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,
Mammalia,Proboscidea,Forest elephant,Ghana,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,
Mammalia,Proboscidea,Forest elephant,Ghana,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,125,,,,,,,,,,,,,,,
Mammalia,Proboscidea,Forest elephant,CÌ«te D'Ivoire,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,70,,,,,,,,,,,,,,,,
Mammalia,Proboscidea,African elephant,"Tanzania, United Republic Of",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,0.4,,,,,,,,,,,
Mammalia,Proboscidea,African elephant,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,,,,393,,,,,487,,,,
Aves,Psittaciformes,Mauritius parakeet,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,59,59,49,45,45,20,13,11,11,11,12,,,10,,,,,,21,23,23,35,54,95,100,,,,,,,,,,,,,,,,
Reptilia,Squamata,Ball python / Royal python,Nigeria,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,22,23,24,23,22,19,16,17,11,10,6,6,4,6,,,,,,
Reptilia,Squamata,Jamesons mamba,Nigeria,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,37,31,35,33,36,40,35,27,35,32,37,36,36,39,,,,,,
Aves,Passeriformes,Grey-necked picathartes,Cameroon,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,18,20,,,,,,,
Mammalia,Proboscidea,African elephant,Kenya,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,620,625,630,630,700,,,,,,,,,,,
Mammalia,Afrosoricida,Common tenrec,Madagascar,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,5,1,13,,,,,,,,,,,,,,,,,,
Mammalia,Afrosoricida,Striped shrew tenrec,Madagascar,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,15,48,75,,,,,,,,,,,,,,,,,,
Mammalia,Afrosoricida,Pale-footed shrew tenrec,Madagascar,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,2,8,5,,,,,,,,,,,,,,,,,,
Mammalia,Afrosoricida,Lesser long-tailed shrew tenrec,Madagascar,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,,,,,,,,,,,,,,,,,,
Mammalia,Afrosoricida,Talzac's shrew tenrec,Madagascar,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,2,6,6,,,,,,,,,,,,,,,,,,
Mammalia,Artiodactyla,Blue duiker,Cameroon,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,5,4.3,,,,,,,,,,,,,
Mammalia,Primates,Golden monkey,Uganda,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,0.52,,,,,0.24,,,,,,,,,,,
Reptilia,Squamata,Round Island boa / Round Island keel-scaled boa,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,26,,,14,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,
Reptilia,Squamata,Mauritius ornate day gecko / Ornate day gecko,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,1789,,,,,,,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Round Island day gecko,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,127,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Bojer's skink,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,738,,,,,,,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Mccann's ground skink / Round Island skink,Mauritius,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,738,,,,,,,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Primates,Eastern red colobus / Tana river red colobus,Kenya,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,1600,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Primates,Eastern red colobus / Tana river red colobus,Kenya,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,1600,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Primates,White-collared lemur,Madagascar,Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,,,,,605,,,,,,,
Mammalia,Primates,Mountain gorilla / Eastern lowland gorilla,"Congo, The Democratic Republic Of The",Africa,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,,,,,,,,,240,223,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Artiodactyla,Hippopotamus,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,34,15,19,41,36,53,60,53,,,,,,,,
Actinopterygii,Cypriniformes,Threespot barb,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,,,,,,
Actinopterygii,Cypriniformes,Threespot barb,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,,,,,,
Actinopterygii,Cypriniformes,Hamilton's barb,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,17,,,,,,
Actinopterygii,Cypriniformes,Hamilton's barb,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,17,,,,,,
Actinopterygii,Cypriniformes,Hamilton's barb,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,
Actinopterygii,Cypriniformes,Hamilton's barb,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,
Aves,Pelecaniformes,African darter / Snakebird / Darter,Zimbabwe,Africa,Freshwater,Tropical and subtropical upland rivers,Afrotropical,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,207,,,,,,,,,,,,,,,,
